treatment,wp,n_circles,seed,strategy,init,selection_scheme,archive_mode,repair,final_best,final_gap,total_evals,total_generations,evals_to_1e-02,evals_to_1e-03,evals_to_1e-05
+clip+polish,STACK,10,10,SINGLE_VARIANCE,lhs,comma,off,clip,0.41009422,0.02655083,200076,687,,,
+clip+polish,STACK,10,11,SINGLE_VARIANCE,lhs,comma,off,clip,0.38539,0.08519175,200076,709,,,
+clip+polish,STACK,10,12,SINGLE_VARIANCE,lhs,comma,off,clip,0.38483134,0.08651787,200013,695,,,
+clip+polish,STACK,10,13,SINGLE_VARIANCE,lhs,comma,off,clip,0.38849212,0.07782818,200139,695,,,
+clip+polish,STACK,10,14,SINGLE_VARIANCE,lhs,comma,off,clip,0.41781794,0.00821688,200013,690,21387,,
+clip+polish,STACK,10,15,SINGLE_VARIANCE,lhs,comma,off,clip,0.40862187,0.03004577,200055,680,,,
+clip+polish,STACK,10,16,SINGLE_VARIANCE,lhs,comma,off,clip,0.39317447,0.0667136,200202,712,,,
+clip+polish,STACK,10,17,SINGLE_VARIANCE,lhs,comma,off,clip,0.3987447,0.05349142,199824,690,,,
+clip+polish,STACK,10,18,SINGLE_VARIANCE,lhs,comma,off,clip,0.39896691,0.05296395,200181,677,,,
+clip+polish,STACK,10,19,SINGLE_VARIANCE,lhs,comma,off,clip,0.389279,0.07596036,200139,693,,,
+clip+polish,STACK,10,20,SINGLE_VARIANCE,lhs,comma,off,clip,0.41396962,0.01735172,200202,691,28632,,
+clip+polish,STACK,10,21,SINGLE_VARIANCE,lhs,comma,off,clip,0.39851157,0.0540448,200181,701,,,
+clip+polish,STACK,10,22,SINGLE_VARIANCE,lhs,comma,off,clip,0.39487161,0.06268506,200139,646,,,
+clip+polish,STACK,10,23,SINGLE_VARIANCE,lhs,comma,off,clip,0.40713835,0.03356724,199782,690,,,
+clip+polish,STACK,10,24,SINGLE_VARIANCE,lhs,comma,off,clip,0.40706875,0.03373245,200034,713,,,
+clip+polish,STACK,15,0,SINGLE_VARIANCE,lhs,comma,off,clip,0.28373052,0.1681442,200129,488,,,
+clip+polish,STACK,15,1,SINGLE_VARIANCE,lhs,comma,off,clip,0.27072808,0.20626543,200166,558,,,
+clip+polish,STACK,15,2,SINGLE_VARIANCE,lhs,comma,off,clip,0.30256276,0.11293086,200199,478,,,
+clip+polish,STACK,15,3,SINGLE_VARIANCE,lhs,comma,off,clip,0.30764976,0.09801655,199611,500,,,
+clip+polish,STACK,15,4,SINGLE_VARIANCE,lhs,comma,off,clip,0.32208613,0.05569124,199750,520,,,
+clip+polish,STACK,15,5,SINGLE_VARIANCE,lhs,comma,off,clip,0.29578084,0.13281445,200117,503,,,
+clip+polish,STACK,15,6,SINGLE_VARIANCE,lhs,comma,off,clip,0.29720652,0.12863458,200182,538,,,
+clip+polish,STACK,15,7,SINGLE_VARIANCE,lhs,comma,off,clip,0.29027226,0.1489648,197720,500,,,
+clip+polish,STACK,15,8,SINGLE_VARIANCE,lhs,comma,off,clip,0.30490091,0.10607577,199657,520,,,
+clip+polish,STACK,15,9,SINGLE_VARIANCE,lhs,comma,off,clip,0.31120876,0.08758209,199843,520,,,
+clip+polish,STACK,15,10,SINGLE_VARIANCE,lhs,comma,off,clip,0.28953946,0.15111326,200175,539,,,
+clip+polish,STACK,15,11,SINGLE_VARIANCE,lhs,comma,off,clip,0.29968504,0.12136792,198989,580,,,
+clip+polish,STACK,15,12,SINGLE_VARIANCE,lhs,comma,off,clip,0.28834578,0.15461295,200179,534,,,
+clip+polish,STACK,15,13,SINGLE_VARIANCE,lhs,comma,off,clip,0.30639749,0.101688,200200,500,,,
+clip+polish,STACK,15,14,SINGLE_VARIANCE,lhs,comma,off,clip,0.27817159,0.18444217,199858,540,,,
+clip+polish,STACK,15,15,SINGLE_VARIANCE,lhs,comma,off,clip,0.28412971,0.16697383,200165,536,,,
+clip+polish,STACK,15,16,SINGLE_VARIANCE,lhs,comma,off,clip,0.30742939,0.09866264,200105,549,,,
+clip+polish,STACK,15,17,SINGLE_VARIANCE,lhs,comma,off,clip,0.29737014,0.12815486,200195,514,,,
+clip+polish,STACK,15,18,SINGLE_VARIANCE,lhs,comma,off,clip,0.26862127,0.21244229,200105,518,,,
+clip+polish,STACK,15,19,SINGLE_VARIANCE,lhs,comma,off,clip,0.29957378,0.12169411,199531,600,,,
+clip+polish,STACK,15,20,SINGLE_VARIANCE,lhs,comma,off,clip,0.29344355,0.13966703,199099,520,,,
+clip+polish,STACK,15,21,SINGLE_VARIANCE,lhs,comma,off,clip,0.30388796,0.10904558,200087,494,,,
+clip+polish,STACK,15,22,SINGLE_VARIANCE,lhs,comma,off,clip,0.29749086,0.12780092,200208,521,,,
+clip+polish,STACK,15,23,SINGLE_VARIANCE,lhs,comma,off,clip,0.30332258,0.11070318,200177,521,,,
+clip+polish,STACK,15,24,SINGLE_VARIANCE,lhs,comma,off,clip,0.30671386,0.10076047,199735,500,,,
+clip+polish,STACK,20,0,SINGLE_VARIANCE,lhs,comma,off,clip,0.21445456,0.25175912,200158,395,,,
+clip+polish,STACK,20,1,SINGLE_VARIANCE,lhs,comma,off,clip,0.23943072,0.16461625,200004,438,,,
+clip+polish,STACK,20,2,SINGLE_VARIANCE,lhs,comma,off,clip,0.2467133,0.13920702,200136,325,,,
+clip+polish,STACK,20,3,SINGLE_VARIANCE,lhs,comma,off,clip,0.23509818,0.17973264,200147,401,,,
+clip+polish,STACK,20,4,SINGLE_VARIANCE,lhs,comma,off,clip,0.22137397,0.227617,200043,454,,,
+clip+polish,STACK,20,5,SINGLE_VARIANCE,lhs,comma,off,clip,0.23801495,0.16955592,200041,388,,,
+clip+polish,STACK,20,6,SINGLE_VARIANCE,lhs,comma,off,clip,0.23857711,0.16759452,200126,364,,,
+clip+polish,STACK,20,7,SINGLE_VARIANCE,lhs,comma,off,clip,0.26266205,0.08356117,199473,340,,,
+clip+polish,STACK,20,8,SINGLE_VARIANCE,lhs,comma,off,clip,0.23355456,0.1851184,199399,440,,,
+clip+polish,STACK,20,9,SINGLE_VARIANCE,lhs,comma,off,clip,0.25414611,0.11327362,199988,320,,,
+clip+polish,STACK,20,10,SINGLE_VARIANCE,lhs,comma,off,clip,0.21198284,0.26038303,200199,354,,,
+clip+polish,STACK,20,11,SINGLE_VARIANCE,lhs,comma,off,clip,0.24896457,0.13135224,199669,330,,,
+clip+polish,STACK,20,12,SINGLE_VARIANCE,lhs,comma,off,clip,0.24267696,0.15328998,200166,413,,,
+clip+polish,STACK,20,13,SINGLE_VARIANCE,lhs,comma,off,clip,0.22510594,0.21459601,200038,453,,,
+clip+polish,STACK,20,14,SINGLE_VARIANCE,lhs,comma,off,clip,0.24614176,0.14120116,200022,417,,,
+clip+polish,STACK,20,15,SINGLE_VARIANCE,lhs,comma,off,clip,0.25143516,0.12273223,200074,370,,,
+clip+polish,STACK,20,16,SINGLE_VARIANCE,lhs,comma,off,clip,0.2548688,0.11075215,200176,374,,,
+clip+polish,STACK,20,17,SINGLE_VARIANCE,lhs,comma,off,clip,0.23375147,0.1844314,200069,369,,,
+clip+polish,STACK,20,18,SINGLE_VARIANCE,lhs,comma,off,clip,0.25231873,0.11964945,199304,380,,,
+clip+polish,STACK,20,19,SINGLE_VARIANCE,lhs,comma,off,clip,0.22822892,0.20369978,200002,372,,,
+clip+polish,STACK,20,20,SINGLE_VARIANCE,lhs,comma,off,clip,0.22199795,0.22543991,199600,390,,,
+clip+polish,STACK,20,21,SINGLE_VARIANCE,lhs,comma,off,clip,0.24720047,0.13750727,200036,387,,,
+clip+polish,STACK,20,22,SINGLE_VARIANCE,lhs,comma,off,clip,0.22034865,0.23119436,200087,430,,,
+clip+polish,STACK,20,23,SINGLE_VARIANCE,lhs,comma,off,clip,0.22728457,0.20699466,200013,448,,,
+clip+polish,STACK,20,24,SINGLE_VARIANCE,lhs,comma,off,clip,0.21441088,0.25191149,199531,450,,,
+clip+polish+archive,STACK,7,0,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.52790695,0.01491222,200085,763,16455,,
+clip+polish+archive,STACK,7,1,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.5175851,0.03417305,200190,803,,,
+clip+polish+archive,STACK,7,2,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.52942263,0.01208392,200040,802,11685,,
+clip+polish+archive,STACK,7,3,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.5236512,0.02285355,200190,799,,,
+clip+polish+archive,STACK,7,4,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.52011103,0.02945961,199905,800,,,
+clip+polish+archive,STACK,7,5,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.53528504,0.00114451,200025,783,10560,35025,
+clip+polish+archive,STACK,7,6,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.51592874,0.03726387,200055,809,,,
+clip+polish+archive,STACK,7,7,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.52735853,0.01593559,200160,772,20220,,
+clip+polish+archive,STACK,7,8,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.52517339,0.02001311,200115,757,,,
+clip+polish+archive,STACK,7,9,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.51303554,0.04266264,200100,778,,,
+clip+polish+archive,STACK,7,10,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.52023899,0.02922083,200160,787,,,
+clip+polish+archive,STACK,7,11,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.50915618,0.04990164,200055,766,,,
+clip+polish+archive,STACK,7,12,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.5132824,0.04220199,200115,787,,,
+clip+polish+archive,STACK,7,13,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.50923025,0.04976342,200115,837,,,
+clip+polish+archive,STACK,7,14,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.51661208,0.03598873,200190,829,,,
+clip+polish+archive,STACK,7,15,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.51001798,0.04829349,200025,804,,,
+clip+polish+archive,STACK,7,16,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.52049174,0.02874918,200145,783,,,
+clip+polish+archive,STACK,7,17,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.52740457,0.01584967,200070,797,19335,,
+clip+polish+archive,STACK,7,18,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.51486399,0.03925072,200070,786,,,
+clip+polish+archive,STACK,7,19,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.51421415,0.04046333,200055,761,,,
+clip+polish+archive,STACK,7,20,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.51810606,0.03320093,200040,763,,,
+clip+polish+archive,STACK,7,21,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.52865422,0.0135178,200130,814,12975,,
+clip+polish+archive,STACK,7,22,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.52908896,0.01270655,199890,770,13410,,
+clip+polish+archive,STACK,7,23,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.51746867,0.03439031,200070,812,,,
+clip+polish+archive,STACK,7,24,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.5186875,0.03211595,200010,742,,,
+clip+polish+archive,STACK,10,0,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.38541366,0.08513559,200202,673,,,
+clip+polish+archive,STACK,10,1,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.39057091,0.07289371,200139,697,,,
+clip+polish+archive,STACK,10,2,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.40245451,0.04468537,200097,694,,,
+clip+polish+archive,STACK,10,3,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.39539299,0.06144746,200139,770,,,
+clip+polish+archive,STACK,10,4,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.40190933,0.04597948,200181,703,,,
+clip+polish+archive,STACK,10,5,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.39125384,0.07127264,200181,723,,,
+clip+polish+archive,STACK,10,6,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.39451543,0.06353053,200118,666,,,
+clip+polish+archive,STACK,10,7,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.39778137,0.05577809,200076,716,,,
+clip+polish+archive,STACK,10,8,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.40317294,0.04298002,200202,739,,,
+clip+polish+archive,STACK,10,9,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.41178132,0.02254613,199488,690,47196,,
+clip+polish+archive,STACK,10,10,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.4003343,0.04971817,199950,700,,,
+clip+polish+archive,STACK,10,11,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.38220308,0.09275661,200034,688,,,
+clip+polish+archive,STACK,10,12,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.41621165,0.01202977,200034,674,34848,,
+clip+polish+archive,STACK,10,13,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.38930448,0.07589987,200181,735,,,
+clip+polish+archive,STACK,10,14,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.38852637,0.07774688,200160,682,,,
+clip+polish+archive,STACK,10,15,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.36714942,0.12848979,200034,697,,,
+clip+polish+archive,STACK,10,16,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.38873154,0.07725987,200118,683,,,
+clip+polish+archive,STACK,10,17,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.37869451,0.10108499,200034,706,,,
+clip+polish+archive,STACK,10,18,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.3961441,0.05966453,199992,730,,,
+clip+polish+archive,STACK,10,19,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.37742582,0.10409649,200160,735,,,
+clip+polish+archive,STACK,10,20,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.40482843,0.03905036,199803,690,,,
+clip+polish+archive,STACK,10,21,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.38317353,0.09045304,200160,700,,,
+clip+polish+archive,STACK,10,22,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.38691012,0.08158342,200034,687,,,
+clip+polish+archive,STACK,10,23,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.40694502,0.03402615,199845,690,,,
+clip+polish+archive,STACK,10,24,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.38473334,0.08675047,200139,740,,,
+clip+polish+archive,STACK,15,0,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28119483,0.17557848,200018,588,,,
+clip+polish+archive,STACK,15,1,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.27614882,0.19037262,200076,562,,,
+clip+polish+archive,STACK,15,2,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29411339,0.13770317,199889,540,,,
+clip+polish+archive,STACK,15,3,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28139883,0.17498038,200107,624,,,
+clip+polish+archive,STACK,15,4,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.31862833,0.065829,200137,633,,,
+clip+polish+archive,STACK,15,5,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28592151,0.16172055,199655,600,,,
+clip+polish+archive,STACK,15,6,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2994598,0.12202829,200085,574,,,
+clip+polish+archive,STACK,15,7,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.27475247,0.19446652,200061,604,,,
+clip+polish+archive,STACK,15,8,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2697159,0.209233,200055,689,,,
+clip+polish+archive,STACK,15,9,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.27716525,0.1873926,200061,635,,,
+clip+polish+archive,STACK,15,10,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29825059,0.12557353,200091,582,,,
+clip+polish+archive,STACK,15,11,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29517772,0.13458271,198696,520,,,
+clip+polish+archive,STACK,15,12,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28730741,0.15765729,200003,475,,,
+clip+polish+archive,STACK,15,13,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29609699,0.13188756,199865,570,,,
+clip+polish+archive,STACK,15,14,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.27687884,0.1882323,199859,500,,,
+clip+polish+archive,STACK,15,15,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29971377,0.12128368,200164,545,,,
+clip+polish+archive,STACK,15,16,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28850852,0.15413581,200146,552,,,
+clip+polish+archive,STACK,15,17,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2797135,0.17992152,200186,657,,,
+clip+polish+archive,STACK,15,18,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.30014885,0.12000811,199947,700,,,
+clip+polish+archive,STACK,15,19,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28464436,0.16546495,200120,569,,,
+clip+polish+archive,STACK,15,20,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.30207454,0.11436225,200070,585,,,
+clip+polish+archive,STACK,15,21,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.30379311,0.10932367,199747,640,,,
+clip+polish+archive,STACK,15,22,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29248289,0.14248355,199772,570,,,
+clip+polish+archive,STACK,15,23,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.28820498,0.15502576,199412,710,,,
+clip+polish+archive,STACK,15,24,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.29998259,0.12049555,198827,550,,,
+clip+polish+archive,STACK,20,0,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23074006,0.19493832,198784,440,,,
+clip+polish+archive,STACK,20,1,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24778623,0.1354635,200015,473,,,
+clip+polish+archive,STACK,20,2,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.26046194,0.09123742,200149,467,,,
+clip+polish+archive,STACK,20,3,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24817078,0.13412179,200156,452,,,
+clip+polish+archive,STACK,20,4,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24411015,0.1482895,200082,470,,,
+clip+polish+archive,STACK,20,5,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2252042,0.21425318,199745,460,,,
+clip+polish+archive,STACK,20,6,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.22229273,0.2244114,199349,430,,,
+clip+polish+archive,STACK,20,7,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23568489,0.17768558,200123,470,,,
+clip+polish+archive,STACK,20,8,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2358571,0.17708477,200030,517,,,
+clip+polish+archive,STACK,20,9,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.22307425,0.22168465,200091,603,,,
+clip+polish+archive,STACK,20,10,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2469029,0.13854549,200167,569,,,
+clip+polish+archive,STACK,20,11,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23398234,0.18362585,200147,483,,,
+clip+polish+archive,STACK,20,12,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.22111905,0.22850643,199686,440,,,
+clip+polish+archive,STACK,20,13,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24296234,0.15229426,200161,412,,,
+clip+polish+archive,STACK,20,14,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.21108931,0.26350061,200177,448,,,
+clip+polish+archive,STACK,20,15,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23261239,0.18840567,200110,533,,,
+clip+polish+archive,STACK,20,16,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.22073473,0.22984731,199872,510,,,
+clip+polish+archive,STACK,20,17,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2184533,0.23780734,199221,470,,,
+clip+polish+archive,STACK,20,18,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23408775,0.18325808,198287,480,,,
+clip+polish+archive,STACK,20,19,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.23489525,0.18044069,200110,451,,,
+clip+polish+archive,STACK,20,20,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.22500937,0.21493294,200033,411,,,
+clip+polish+archive,STACK,20,21,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.24073263,0.16007383,199848,620,,,
+clip+polish+archive,STACK,20,22,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.26207379,0.08561363,199554,430,,,
+clip+polish+archive,STACK,20,23,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.21554466,0.2479557,200041,511,,,
+clip+polish+archive,STACK,20,24,SINGLE_VARIANCE,lhs,comma,bookkeeping,clip,0.2321642,0.18996944,200192,574,,,
