variant,n_circles,seed,evaluations,best_fitness
baseline,10,0,110490,0.28484562
baseline,10,0,110700,0.28484562
baseline,10,0,110910,0.28484562
baseline,10,0,111120,0.28484562
baseline,10,0,111330,0.28484562
baseline,10,0,111540,0.28484562
baseline,10,0,111750,0.28484562
baseline,10,0,111960,0.28484562
baseline,10,0,112170,0.28484562
baseline,10,0,112380,0.28484562
baseline,10,0,112590,0.28484562
baseline,10,0,112800,0.28484562
baseline,10,0,113010,0.28484562
baseline,10,0,113220,0.28484562
baseline,10,0,113430,0.28484562
baseline,10,0,113640,0.28484562
baseline,10,0,113850,0.28484562
baseline,10,0,114060,0.28484562
baseline,10,0,114270,0.28484562
baseline,10,0,114480,0.28484562
baseline,10,0,114690,0.28484562
baseline,10,0,114900,0.28484562
baseline,10,0,115110,0.28484562
baseline,10,0,115320,0.28484562
baseline,10,0,115530,0.28484562
baseline,10,0,115740,0.28484562
baseline,10,0,115950,0.28484562
baseline,10,0,116160,0.28484562
baseline,10,0,116370,0.28484562
baseline,10,0,116580,0.28484562
baseline,10,0,116790,0.28484562
baseline,10,0,117000,0.28484562
baseline,10,0,117210,0.28484562
baseline,10,0,117420,0.28484562
baseline,10,0,117630,0.28484562
baseline,10,0,117840,0.28484562
baseline,10,0,118050,0.28484562
baseline,10,0,118260,0.28484562
baseline,10,0,118470,0.28484562
baseline,10,0,118680,0.28484562
baseline,10,0,118890,0.28484562
baseline,10,0,119100,0.28484562
baseline,10,0,119310,0.28484562
baseline,10,0,119520,0.28484562
baseline,10,0,119730,0.28484562
baseline,10,0,119940,0.28484562
baseline,10,0,120150,0.28484562
baseline,10,0,120360,0.28484562
baseline,10,0,120570,0.28484562
baseline,10,0,120780,0.28484562
baseline,10,0,120990,0.28484562
baseline,10,0,121200,0.28484562
baseline,10,0,121410,0.28484562
baseline,10,0,121620,0.28484562
baseline,10,0,121830,0.28484562
baseline,10,0,122040,0.28484562
baseline,10,0,122250,0.28484562
baseline,10,0,122460,0.28484562
baseline,10,0,122670,0.28484562
baseline,10,0,122880,0.28484562
baseline,10,0,123090,0.28484562
baseline,10,0,123300,0.28484562
baseline,10,0,123510,0.28484562
baseline,10,0,123720,0.28484562
baseline,10,0,123930,0.28484562
baseline,10,0,124140,0.28484562
baseline,10,0,124350,0.28484562
baseline,10,0,124560,0.28484562
baseline,10,0,124770,0.28484562
baseline,10,0,124980,0.28484562
baseline,10,0,125190,0.28484562
baseline,10,0,125400,0.28484562
baseline,10,0,125610,0.28484562
baseline,10,0,125820,0.28484562
baseline,10,0,126030,0.28484562
baseline,10,0,126240,0.28484562
baseline,10,0,126450,0.28484562
baseline,10,0,126660,0.28484562
baseline,10,0,126870,0.28484562
baseline,10,0,127080,0.28484562
baseline,10,0,127290,0.28484562
baseline,10,0,127500,0.28484562
baseline,10,0,127710,0.28484562
baseline,10,0,127920,0.28484562
baseline,10,0,128130,0.28484562
baseline,10,0,128340,0.28484562
baseline,10,0,128550,0.28484562
baseline,10,0,128760,0.28484562
baseline,10,0,128970,0.28484562
baseline,10,0,129180,0.28484562
baseline,10,0,129390,0.28484562
baseline,10,0,129600,0.28484562
baseline,10,0,129810,0.28484562
baseline,10,0,130020,0.28484562
baseline,10,0,130230,0.28484562
baseline,10,0,130440,0.28484562
baseline,10,0,130650,0.28484562
baseline,10,0,130860,0.28484562
baseline,10,0,131070,0.28484562
baseline,10,0,131280,0.28484562
baseline,10,0,131490,0.28484562
baseline,10,0,131700,0.28484562
baseline,10,0,131910,0.28484562
baseline,10,0,132120,0.28484562
baseline,10,0,132330,0.28484562
baseline,10,0,132540,0.28484562
baseline,10,0,132750,0.28484562
baseline,10,0,132960,0.28484562
baseline,10,0,133170,0.28484562
baseline,10,0,133380,0.28484562
baseline,10,0,133590,0.29748922
baseline,10,0,133800,0.29748922
baseline,10,0,134010,0.30620711
baseline,10,0,134220,0.30620711
baseline,10,0,134430,0.30991283
baseline,10,0,134640,0.31527631
baseline,10,0,134850,0.32434970
baseline,10,0,135060,0.33120995
baseline,10,0,135270,0.33120995
baseline,10,0,135480,0.33590998
baseline,10,0,135690,0.34398701
baseline,10,0,135900,0.34398701
baseline,10,0,136110,0.34546701
baseline,10,0,136320,0.34855197
baseline,10,0,136530,0.35293998
baseline,10,0,136740,0.35293998
baseline,10,0,136950,0.35293998
baseline,10,0,137160,0.35451117
baseline,10,0,137370,0.35451117
baseline,10,0,137580,0.35451117
baseline,10,0,137790,0.35581305
baseline,10,0,138000,0.35713321
baseline,10,0,138210,0.35803910
baseline,10,0,138420,0.35803910
baseline,10,0,138630,0.35879038
baseline,10,0,138840,0.36090614
baseline,10,0,139050,0.36130545
baseline,10,0,139260,0.36171447
baseline,10,0,139470,0.36171447
baseline,10,0,139680,0.36278809
baseline,10,0,139890,0.36278809
baseline,10,0,140100,0.36281765
baseline,10,0,140310,0.36364941
baseline,10,0,140520,0.36402264
baseline,10,0,140730,0.36433595
baseline,10,0,140940,0.36476054
baseline,10,0,141150,0.36480078
baseline,10,0,141360,0.36541454
baseline,10,0,141570,0.36555321
baseline,10,0,141780,0.36582767
baseline,10,0,141990,0.36647669
baseline,10,0,142200,0.36667892
baseline,10,0,142410,0.36702394
baseline,10,0,142620,0.36702394
baseline,10,0,142830,0.36770767
baseline,10,0,143040,0.36789299
baseline,10,0,143250,0.36812557
baseline,10,0,143460,0.36812557
baseline,10,0,143670,0.36863679
baseline,10,0,143880,0.36874956
baseline,10,0,144090,0.36904454
baseline,10,0,144300,0.36906935
baseline,10,0,144510,0.36906935
baseline,10,0,144720,0.36918966
baseline,10,0,144930,0.36959193
baseline,10,0,145140,0.36966777
baseline,10,0,145350,0.36971334
baseline,10,0,145560,0.37014771
baseline,10,0,145770,0.37025925
baseline,10,0,145980,0.37036383
baseline,10,0,146190,0.37040762
baseline,10,0,146400,0.37042406
baseline,10,0,146610,0.37066842
baseline,10,0,146820,0.37081533
baseline,10,0,147030,0.37081533
baseline,10,0,147240,0.37088098
baseline,10,0,147450,0.37098911
baseline,10,0,147660,0.37100167
baseline,10,0,147870,0.37100728
baseline,10,0,148080,0.37105765
baseline,10,0,148290,0.37120158
baseline,10,0,148500,0.37122753
baseline,10,0,148710,0.37122753
baseline,10,0,148920,0.37127409
baseline,10,0,149130,0.37137721
baseline,10,0,149340,0.37137721
baseline,10,0,149550,0.37144685
baseline,10,0,149760,0.37153189
baseline,10,0,149970,0.37153189
baseline,10,0,150180,0.37153189
baseline,10,0,150390,0.37166152
baseline,10,0,150600,0.37166152
baseline,10,0,150810,0.37166152
baseline,10,0,151020,0.37166152
baseline,10,0,151230,0.37166860
baseline,10,0,151440,0.37168421
baseline,10,0,151650,0.37170194
baseline,10,0,151860,0.37177184
baseline,10,0,152070,0.37177184
baseline,10,0,152280,0.37177184
baseline,10,0,152490,0.37177184
baseline,10,0,152700,0.37178387
baseline,10,0,152910,0.37182183
baseline,10,0,153120,0.37184283
baseline,10,0,153330,0.37184283
baseline,10,0,153540,0.37185458
baseline,10,0,153750,0.37188088
baseline,10,0,153960,0.37192248
baseline,10,0,154170,0.37194239
baseline,10,0,154380,0.37194522
baseline,10,0,154590,0.37197423
baseline,10,0,154800,0.37197423
baseline,10,0,155010,0.37201252
baseline,10,0,155220,0.37201252
baseline,10,0,155430,0.37201252
baseline,10,0,155640,0.37201688
baseline,10,0,155850,0.37202326
baseline,10,0,156060,0.37202326
baseline,10,0,156270,0.37203352
baseline,10,0,156480,0.37203352
baseline,10,0,156690,0.37204038
baseline,10,0,156900,0.37204258
baseline,10,0,157110,0.37204258
baseline,10,0,157320,0.37204709
baseline,10,0,157530,0.37204895
baseline,10,0,157740,0.37205414
baseline,10,0,157950,0.37205509
baseline,10,0,158160,0.37205509
baseline,10,0,158370,0.37205825
baseline,10,0,158580,0.37205990
baseline,10,0,158790,0.37205990
baseline,10,0,159000,0.37206528
baseline,10,0,159210,0.37206528
baseline,10,0,159420,0.37206572
baseline,10,0,159630,0.37206760
baseline,10,0,159840,0.37206997
baseline,10,0,160050,0.37207059
baseline,10,0,160260,0.37207266
baseline,10,0,160470,0.37207266
baseline,10,0,160680,0.37207370
baseline,10,0,160890,0.37207496
baseline,10,0,161100,0.37207496
baseline,10,0,161310,0.37207554
baseline,10,0,161520,0.37207662
baseline,10,0,161730,0.37207729
baseline,10,0,161940,0.37207869
baseline,10,0,162150,0.37207899
baseline,10,0,162360,0.37207903
baseline,10,0,162570,0.37208118
baseline,10,0,162780,0.37208308
baseline,10,0,162990,0.37208308
baseline,10,0,163200,0.37208375
baseline,10,0,163410,0.37208375
baseline,10,0,163620,0.37208380
baseline,10,0,163830,0.37208505
baseline,10,0,164040,0.37208626
baseline,10,0,164250,0.37208626
baseline,10,0,164460,0.37208626
baseline,10,0,164670,0.37208627
baseline,10,0,164880,0.37208639
baseline,10,0,165090,0.37208655
baseline,10,0,165300,0.37208723
baseline,10,0,165510,0.37208733
baseline,10,0,165720,0.37208752
baseline,10,0,165930,0.37208752
baseline,10,0,166140,0.37208780
baseline,10,0,166350,0.37208791
baseline,10,0,166560,0.37208791
baseline,10,0,166770,0.37208817
baseline,10,0,166980,0.37208817
baseline,10,0,167190,0.37208845
baseline,10,0,167400,0.37208854
baseline,10,0,167610,0.37208896
baseline,10,0,167820,0.37208896
baseline,10,0,168030,0.37208896
baseline,10,0,168240,0.37208896
baseline,10,0,168450,0.37208906
baseline,10,0,168660,0.37208912
baseline,10,0,168870,0.37208926
baseline,10,0,169080,0.37208926
baseline,10,0,169290,0.37208943
baseline,10,0,169500,0.37208954
baseline,10,0,169710,0.37208954
baseline,10,0,169920,0.37208954
baseline,10,0,170130,0.37208954
baseline,10,0,170340,0.37208954
baseline,10,0,170550,0.37208954
baseline,10,0,170760,0.37208957
baseline,10,0,170970,0.37208957
baseline,10,0,171180,0.37208966
baseline,10,0,171390,0.37208967
baseline,10,0,171600,0.37208967
baseline,10,0,171810,0.37208972
baseline,10,0,172020,0.37208974
baseline,10,0,172230,0.37208974
baseline,10,0,172440,0.37208974
baseline,10,0,172650,0.37208974
baseline,10,0,172860,0.37208978
baseline,10,0,173070,0.37208986
baseline,10,0,173280,0.37208986
baseline,10,0,173490,0.37208987
baseline,10,0,173700,0.37208987
baseline,10,0,173910,0.37208996
baseline,10,0,174120,0.37208996
baseline,10,0,174330,0.37208997
baseline,10,0,174540,0.37208998
baseline,10,0,174750,0.37209002
baseline,10,0,174960,0.37209004
baseline,10,0,175170,0.37209012
baseline,10,0,175380,0.37209012
baseline,10,0,175590,0.37209012
baseline,10,0,175800,0.37209014
baseline,10,0,176010,0.37209018
baseline,10,0,176220,0.37209019
baseline,10,0,176430,0.37209024
baseline,10,0,176640,0.37209024
baseline,10,0,176850,0.37209031
baseline,10,0,177060,0.37209035
baseline,10,0,177270,0.37209035
baseline,10,0,177480,0.37209035
baseline,10,0,177690,0.37209037
baseline,10,0,177900,0.37209039
baseline,10,0,178110,0.37209041
baseline,10,0,178320,0.37209052
baseline,10,0,178530,0.37209052
baseline,10,0,178740,0.37209052
baseline,10,0,178950,0.37209057
baseline,10,0,179160,0.37209060
baseline,10,0,179370,0.37209064
baseline,10,0,179580,0.37209071
baseline,10,0,179790,0.37209071
baseline,10,0,180000,0.37209073
baseline,10,0,180210,0.37209080
baseline,10,0,180420,0.37209080
baseline,10,0,180630,0.37209084
baseline,10,0,180840,0.37209084
baseline,10,0,181050,0.37209087
baseline,10,0,181260,0.37209087
baseline,10,0,181470,0.37209093
baseline,10,0,181680,0.37209096
baseline,10,0,181890,0.37209098
baseline,10,0,182100,0.37209100
baseline,10,0,182310,0.37209109
baseline,10,0,182520,0.37209109
baseline,10,0,182730,0.37209109
baseline,10,0,182940,0.37209109
baseline,10,0,183150,0.37209110
baseline,10,0,183360,0.37209111
baseline,10,0,183570,0.37209111
baseline,10,0,183780,0.37209115
baseline,10,0,183990,0.37209121
baseline,10,0,184200,0.37209124
baseline,10,0,184410,0.37209124
baseline,10,0,184620,0.37209125
baseline,10,0,184830,0.37209131
baseline,10,0,185040,0.37209133
baseline,10,0,185250,0.37209138
baseline,10,0,185460,0.37209138
baseline,10,0,185670,0.37209141
baseline,10,0,185880,0.37209151
baseline,10,0,186090,0.37209151
baseline,10,0,186300,0.37209151
baseline,10,0,186510,0.37209151
baseline,10,0,186720,0.37209159
baseline,10,0,186930,0.37209159
baseline,10,0,187140,0.37209164
baseline,10,0,187350,0.37209169
baseline,10,0,187560,0.37209170
baseline,10,0,187770,0.37209170
baseline,10,0,187980,0.37209170
baseline,10,0,188190,0.37209177
baseline,10,0,188400,0.37209179
baseline,10,0,188610,0.37209182
baseline,10,0,188820,0.37209187
baseline,10,0,189030,0.37209187
baseline,10,0,189240,0.37209190
baseline,10,0,189450,0.37209196
baseline,10,0,189660,0.37209196
baseline,10,0,189870,0.37209200
baseline,10,0,190080,0.37209200
baseline,10,0,190290,0.37209200
baseline,10,0,190500,0.37209205
baseline,10,0,190710,0.37209205
baseline,10,0,190920,0.37209211
baseline,10,0,191130,0.37209212
baseline,10,0,191340,0.37209215
baseline,10,0,191550,0.37209224
baseline,10,0,191760,0.37209224
baseline,10,0,191970,0.37209224
baseline,10,0,192180,0.37209231
baseline,10,0,192390,0.37209231
baseline,10,0,192600,0.37209233
baseline,10,0,192810,0.37209235
baseline,10,0,193020,0.37209239
baseline,10,0,193230,0.37209245
baseline,10,0,193440,0.37209245
baseline,10,0,193650,0.37209249
baseline,10,0,193860,0.37209249
baseline,10,0,194070,0.37209249
baseline,10,0,194280,0.37209251
baseline,10,0,194490,0.37209252
baseline,10,0,194700,0.37209258
baseline,10,0,194910,0.37209258
baseline,10,0,195120,0.37209264
baseline,10,0,195330,0.37209264
baseline,10,0,195540,0.37209264
baseline,10,0,195750,0.37209267
baseline,10,0,195960,0.37209275
baseline,10,0,196170,0.37209275
baseline,10,0,196380,0.37209275
baseline,10,0,196590,0.37209279
baseline,10,0,196800,0.37209282
baseline,10,0,197010,0.37209285
baseline,10,0,197220,0.37209287
baseline,10,0,197430,0.37209295
baseline,10,0,197640,0.37209298
baseline,10,0,197850,0.37209298
baseline,10,0,198060,0.37209298
baseline,10,0,198270,0.37209299
baseline,10,0,198480,0.37209299
baseline,10,0,198690,0.37209299
baseline,10,0,198900,0.37209299
baseline,10,0,199110,0.37209306
baseline,10,0,199320,0.37209310
baseline,10,0,199530,0.37209327
baseline,10,0,199740,0.37209327
baseline,10,0,199950,0.37209327
baseline,10,0,200160,0.37209327
baseline,10,1,240,0.18968356
baseline,10,1,450,0.18968356
baseline,10,1,660,0.18968356
baseline,10,1,870,0.20202626
baseline,10,1,1080,0.20202626
baseline,10,1,1290,0.20202626
baseline,10,1,1500,0.20202626
baseline,10,1,1710,0.20202626
baseline,10,1,1920,0.20202626
baseline,10,1,2130,0.20202626
baseline,10,1,2340,0.20202626
baseline,10,1,2550,0.20202626
baseline,10,1,2760,0.21383786
baseline,10,1,2970,0.21383786
baseline,10,1,3180,0.21383786
baseline,10,1,3390,0.22836654
baseline,10,1,3600,0.23231308
baseline,10,1,3810,0.23231308
baseline,10,1,4020,0.23388649
baseline,10,1,4230,0.24553218
baseline,10,1,4440,0.25713138
baseline,10,1,4650,0.25713138
baseline,10,1,4860,0.27197108
baseline,10,1,5070,0.27197108
baseline,10,1,5280,0.27270046
baseline,10,1,5490,0.28153931
baseline,10,1,5700,0.28153931
baseline,10,1,5910,0.28845657
baseline,10,1,6120,0.29108527
baseline,10,1,6330,0.30320710
baseline,10,1,6540,0.30320710
baseline,10,1,6750,0.30585175
baseline,10,1,6960,0.31681413
baseline,10,1,7170,0.31681413
baseline,10,1,7380,0.31681413
baseline,10,1,7590,0.32455453
baseline,10,1,7800,0.32455453
baseline,10,1,8010,0.32455453
baseline,10,1,8220,0.32455453
baseline,10,1,8430,0.32455453
baseline,10,1,8640,0.32455453
baseline,10,1,8850,0.32472814
baseline,10,1,9060,0.32948369
baseline,10,1,9270,0.32948369
baseline,10,1,9480,0.32948369
baseline,10,1,9690,0.32948369
baseline,10,1,9900,0.32948369
baseline,10,1,10110,0.32948369
baseline,10,1,10320,0.32948369
baseline,10,1,10530,0.33073560
baseline,10,1,10740,0.33197653
baseline,10,1,10950,0.33469634
baseline,10,1,11160,0.33469634
baseline,10,1,11370,0.33469634
baseline,10,1,11580,0.33469634
baseline,10,1,11790,0.33469634
baseline,10,1,12000,0.33479079
baseline,10,1,12210,0.33508359
baseline,10,1,12420,0.33624479
baseline,10,1,12630,0.33706792
baseline,10,1,12840,0.33716853
baseline,10,1,13050,0.33797344
baseline,10,1,13260,0.33797344
baseline,10,1,13470,0.33797344
baseline,10,1,13680,0.33797344
baseline,10,1,13890,0.33890967
baseline,10,1,14100,0.33894006
baseline,10,1,14310,0.33914998
baseline,10,1,14520,0.33920519
baseline,10,1,14730,0.34020104
baseline,10,1,14940,0.34022698
baseline,10,1,15150,0.34108943
baseline,10,1,15360,0.34108943
baseline,10,1,15570,0.34141005
baseline,10,1,15780,0.34141005
baseline,10,1,15990,0.34196352
baseline,10,1,16200,0.34196352
baseline,10,1,16410,0.34196352
baseline,10,1,16620,0.34196352
baseline,10,1,16830,0.34212119
baseline,10,1,17040,0.34228888
baseline,10,1,17250,0.34260682
baseline,10,1,17460,0.34294387
baseline,10,1,17670,0.34314932
baseline,10,1,17880,0.34314932
baseline,10,1,18090,0.34329786
baseline,10,1,18300,0.34367315
baseline,10,1,18510,0.34395058
baseline,10,1,18720,0.34395058
baseline,10,1,18930,0.34407291
baseline,10,1,19140,0.34468203
baseline,10,1,19350,0.34478692
baseline,10,1,19560,0.34503668
baseline,10,1,19770,0.34508054
baseline,10,1,19980,0.34550407
baseline,10,1,20190,0.34550407
baseline,10,1,20400,0.34566050
baseline,10,1,20610,0.34566050
baseline,10,1,20820,0.34567040
baseline,10,1,21030,0.34567040
baseline,10,1,21240,0.34571990
baseline,10,1,21450,0.34573586
baseline,10,1,21660,0.34577693
baseline,10,1,21870,0.34584082
baseline,10,1,22080,0.34586285
baseline,10,1,22290,0.34588737
baseline,10,1,22500,0.34595492
baseline,10,1,22710,0.34597700
baseline,10,1,22920,0.34597700
baseline,10,1,23130,0.34597700
baseline,10,1,23340,0.34601599
baseline,10,1,23550,0.34609442
baseline,10,1,23760,0.34609442
baseline,10,1,23970,0.34609442
baseline,10,1,24180,0.34613578
baseline,10,1,24390,0.34613578
baseline,10,1,24600,0.34613578
baseline,10,1,24810,0.34613578
baseline,10,1,25020,0.34618864
baseline,10,1,25230,0.34618864
baseline,10,1,25440,0.34618864
baseline,10,1,25650,0.34618864
baseline,10,1,25860,0.34618864
baseline,10,1,26070,0.34619336
baseline,10,1,26280,0.34620638
baseline,10,1,26490,0.34620638
baseline,10,1,26700,0.34620638
baseline,10,1,26910,0.34621137
baseline,10,1,27120,0.34621243
baseline,10,1,27330,0.34621612
baseline,10,1,27540,0.34622576
baseline,10,1,27750,0.34622780
baseline,10,1,27960,0.34623992
baseline,10,1,28170,0.34627510
baseline,10,1,28380,0.34627510
baseline,10,1,28590,0.34627510
baseline,10,1,28800,0.34628790
baseline,10,1,29010,0.34628790
baseline,10,1,29220,0.34628790
baseline,10,1,29430,0.34629169
baseline,10,1,29640,0.34630311
baseline,10,1,29850,0.34630463
baseline,10,1,30060,0.34630712
baseline,10,1,30270,0.34631965
baseline,10,1,30480,0.34633446
baseline,10,1,30690,0.34633446
baseline,10,1,30900,0.34633446
baseline,10,1,31110,0.34633446
baseline,10,1,31320,0.34633446
baseline,10,1,31530,0.34633446
baseline,10,1,31740,0.34633446
baseline,10,1,31950,0.34633477
baseline,10,1,32160,0.34633868
baseline,10,1,32370,0.34633868
baseline,10,1,32580,0.34633868
baseline,10,1,32790,0.34633868
baseline,10,1,33000,0.34633868
baseline,10,1,33210,0.34633970
baseline,10,1,33420,0.34634018
baseline,10,1,33630,0.34634018
baseline,10,1,33840,0.34634026
baseline,10,1,34050,0.34634026
baseline,10,1,34260,0.34634250
baseline,10,1,34470,0.34634417
baseline,10,1,34680,0.34634530
baseline,10,1,34890,0.34634530
baseline,10,1,35100,0.34634530
baseline,10,1,35310,0.34634530
baseline,10,1,35520,0.34634674
baseline,10,1,35730,0.34634674
baseline,10,1,35940,0.34634674
baseline,10,1,36150,0.34634727
baseline,10,1,36360,0.34634727
baseline,10,1,36570,0.34634899
baseline,10,1,36780,0.34634899
baseline,10,1,36990,0.34634899
baseline,10,1,37200,0.34634899
baseline,10,1,37410,0.34634899
baseline,10,1,37620,0.34634901
baseline,10,1,37830,0.34634905
baseline,10,1,38040,0.34634944
baseline,10,1,38250,0.34634972
baseline,10,1,38460,0.34634983
baseline,10,1,38670,0.34634996
baseline,10,1,38880,0.34635037
baseline,10,1,39090,0.34635037
baseline,10,1,39300,0.34635073
baseline,10,1,39510,0.34635083
baseline,10,1,39720,0.34635120
baseline,10,1,39930,0.34635120
baseline,10,1,40140,0.34635120
baseline,10,1,40350,0.34635120
baseline,10,1,40560,0.34635140
baseline,10,1,40770,0.34635160
baseline,10,1,40980,0.34635165
baseline,10,1,41190,0.34635169
baseline,10,1,41400,0.34635180
baseline,10,1,41610,0.34635199
baseline,10,1,41820,0.34635218
baseline,10,1,42030,0.34635238
baseline,10,1,42240,0.34635238
baseline,10,1,42450,0.34635238
baseline,10,1,42660,0.34635238
baseline,10,1,42870,0.34635238
baseline,10,1,43080,0.34635238
baseline,10,1,43290,0.34635238
baseline,10,1,43500,0.34635238
baseline,10,1,43710,0.34635238
baseline,10,1,43920,0.34635238
baseline,10,1,44130,0.34635238
baseline,10,1,44340,0.34635238
baseline,10,1,44550,0.34635238
baseline,10,1,44760,0.34635246
baseline,10,1,44970,0.34635246
baseline,10,1,45180,0.34635253
baseline,10,1,45390,0.34635256
baseline,10,1,45600,0.34635258
baseline,10,1,45810,0.34635258
baseline,10,1,46020,0.34635258
baseline,10,1,46230,0.34635258
baseline,10,1,46440,0.34635262
baseline,10,1,46650,0.34635268
baseline,10,1,46860,0.34635268
baseline,10,1,47070,0.34635269
baseline,10,1,47280,0.34635271
baseline,10,1,47490,0.34635273
baseline,10,1,47700,0.34635275
baseline,10,1,47910,0.34635275
baseline,10,1,48120,0.34635277
baseline,10,1,48330,0.34635289
baseline,10,1,48540,0.34635290
baseline,10,1,48750,0.34635300
baseline,10,1,48960,0.34635305
baseline,10,1,49170,0.34635307
baseline,10,1,49380,0.34635308
baseline,10,1,49590,0.34635316
baseline,10,1,49800,0.34635323
baseline,10,1,50010,0.34635323
baseline,10,1,50220,0.34635324
baseline,10,1,50430,0.34635331
baseline,10,1,50640,0.34635335
baseline,10,1,50850,0.34635335
baseline,10,1,51060,0.34635335
baseline,10,1,51270,0.34635342
baseline,10,1,51480,0.34635348
baseline,10,1,51690,0.34635348
baseline,10,1,51900,0.34635348
baseline,10,1,52110,0.34635355
baseline,10,1,52320,0.34635355
baseline,10,1,52530,0.34635357
baseline,10,1,52740,0.34635362
baseline,10,1,52950,0.34635362
baseline,10,1,53160,0.34635363
baseline,10,1,53370,0.34635373
baseline,10,1,53580,0.34635373
baseline,10,1,53790,0.34635379
baseline,10,1,54000,0.34635379
baseline,10,1,54210,0.34635379
baseline,10,1,54420,0.34635383
baseline,10,1,54630,0.34635384
baseline,10,1,54840,0.34635387
baseline,10,1,55050,0.34635394
baseline,10,1,55260,0.34635397
baseline,10,1,55470,0.34635407
baseline,10,1,55680,0.34635412
baseline,10,1,55890,0.34635412
baseline,10,1,56100,0.34635415
baseline,10,1,56310,0.34635415
baseline,10,1,56520,0.34635430
baseline,10,1,56730,0.34635430
baseline,10,1,56940,0.34635430
baseline,10,1,57150,0.34635434
baseline,10,1,57360,0.34635439
baseline,10,1,57570,0.34635439
baseline,10,1,57780,0.34635442
baseline,10,1,57990,0.34635442
baseline,10,1,58200,0.34635451
baseline,10,1,58410,0.34635451
baseline,10,1,58620,0.34635453
baseline,10,1,58830,0.34635461
baseline,10,1,59040,0.34635461
baseline,10,1,59250,0.34635467
baseline,10,1,59460,0.34635470
baseline,10,1,59670,0.34635470
baseline,10,1,59880,0.34635470
baseline,10,1,60090,0.34635470
baseline,10,1,60300,0.34635473
baseline,10,1,60510,0.34635484
baseline,10,1,60720,0.34635491
baseline,10,1,60930,0.34635491
baseline,10,1,61140,0.34635496
baseline,10,1,61350,0.34635498
baseline,10,1,61560,0.34635502
baseline,10,1,61770,0.34635504
baseline,10,1,61980,0.34635507
baseline,10,1,62190,0.34635510
baseline,10,1,62400,0.34635510
baseline,10,1,62610,0.34635516
baseline,10,1,62820,0.34635516
baseline,10,1,63030,0.34635516
baseline,10,1,63240,0.34635516
baseline,10,1,63450,0.34635522
baseline,10,1,63660,0.34635522
baseline,10,1,63870,0.34635522
baseline,10,1,64080,0.34635524
baseline,10,1,64290,0.34635524
baseline,10,1,64500,0.34635524
baseline,10,1,64710,0.34635524
baseline,10,1,64920,0.34635531
baseline,10,1,65130,0.34635531
baseline,10,1,65340,0.34635531
baseline,10,1,65550,0.34635537
baseline,10,1,65760,0.34635539
baseline,10,1,65970,0.34635549
baseline,10,1,66180,0.34635549
baseline,10,1,66390,0.34635552
baseline,10,1,66600,0.34635552
baseline,10,1,66810,0.34635553
baseline,10,1,67020,0.34635553
baseline,10,1,67230,0.34635558
baseline,10,1,67440,0.34635558
baseline,10,1,67650,0.34635563
baseline,10,1,67860,0.34635565
baseline,10,1,68070,0.34635569
baseline,10,1,68280,0.34635569
baseline,10,1,68490,0.34635575
baseline,10,1,68700,0.34635575
baseline,10,1,68910,0.34635576
baseline,10,1,69120,0.34635584
baseline,10,1,69330,0.34635584
baseline,10,1,69540,0.34635584
baseline,10,1,69750,0.34635584
baseline,10,1,69960,0.34635597
baseline,10,1,70170,0.34635597
baseline,10,1,70380,0.34635597
baseline,10,1,70590,0.34635597
baseline,10,1,70800,0.34635597
baseline,10,1,71010,0.34635609
baseline,10,1,71220,0.34635610
baseline,10,1,71430,0.34635614
baseline,10,1,71640,0.34635623
baseline,10,1,71850,0.34635625
baseline,10,1,72060,0.34635625
baseline,10,1,72270,0.34635625
baseline,10,1,72480,0.34635627
baseline,10,1,72690,0.34635630
baseline,10,1,72900,0.34635636
baseline,10,1,73110,0.34635636
baseline,10,1,73320,0.34635640
baseline,10,1,73530,0.34635650
baseline,10,1,73740,0.34635652
baseline,10,1,73950,0.34635652
baseline,10,1,74160,0.34635655
baseline,10,1,74370,0.34635666
baseline,10,1,74580,0.34635666
baseline,10,1,74790,0.34635666
baseline,10,1,75000,0.34635666
baseline,10,1,75210,0.34635666
baseline,10,1,75420,0.34635668
baseline,10,1,75630,0.34635668
baseline,10,1,75840,0.34635678
baseline,10,1,76050,0.34635683
baseline,10,1,76260,0.34635683
baseline,10,1,76470,0.34635683
baseline,10,1,76680,0.34635683
baseline,10,1,76890,0.34635686
baseline,10,1,77100,0.34635693
baseline,10,1,77310,0.34635693
baseline,10,1,77520,0.34635698
baseline,10,1,77730,0.34635701
baseline,10,1,77940,0.34635701
baseline,10,1,78150,0.34635705
baseline,10,1,78360,0.34635705
baseline,10,1,78570,0.34635712
baseline,10,1,78780,0.34635712
baseline,10,1,78990,0.34635713
baseline,10,1,79200,0.34635714
baseline,10,1,79410,0.34635718
baseline,10,1,79620,0.34635722
baseline,10,1,79830,0.34635724
baseline,10,1,80040,0.34635725
baseline,10,1,80250,0.34635730
baseline,10,1,80460,0.34635731
baseline,10,1,80670,0.34635731
baseline,10,1,80880,0.34635736
baseline,10,1,81090,0.34635742
baseline,10,1,81300,0.34635750
baseline,10,1,81510,0.34635755
baseline,10,1,81720,0.34635758
baseline,10,1,81930,0.34635759
baseline,10,1,82140,0.34635760
baseline,10,1,82350,0.34635765
baseline,10,1,82560,0.34635765
baseline,10,1,82770,0.34635772
