n_circles,run_id,strategy,selection_scheme,archive_mode,population_size,num_children,best_fitness,optimum,gap,gap_pct,success,evaluations_used,wall_time_s,trace_len
15,3,SINGLE_VARIANCE,plus,off,30,7,0.1719668041396813,0.34108137740210887,0.16911457326242757,49.58188410944946,False,100200,25.044344699941576,477
15,4,SINGLE_VARIANCE,plus,off,30,7,0.17446429627130475,0.34108137740210887,0.16661708113080412,48.84965646610935,False,100200,22.512736700009555,477
15,5,SINGLE_VARIANCE,plus,off,30,7,0.16570946500469588,0.34108137740210887,0.17537191239741298,51.416443117814346,False,100200,23.165210100007243,477
15,6,SINGLE_VARIANCE,plus,off,30,7,0.16884343665888193,0.34108137740210887,0.17223794074322693,50.4976091204685,False,100200,23.711014000000432,477
15,7,SINGLE_VARIANCE,plus,off,30,7,0.17802010678569502,0.34108137740210887,0.16306127061641384,47.80714557282237,False,100200,25.658217099960893,477
15,8,SINGLE_VARIANCE,plus,off,30,7,0.1629086435167216,0.34108137740210887,0.17817273388538726,52.23760242862372,False,100200,28.518955799983814,477
15,9,SINGLE_VARIANCE,plus,off,30,7,0.18128446349377725,0.34108137740210887,0.15979691390833162,46.85008461190282,False,100200,27.13254230003804,477
15,10,SINGLE_VARIANCE,plus,off,30,7,0.1696017047453409,0.34108137740210887,0.17147967265676797,50.27529616623031,False,100200,24.857150799944066,477
15,11,SINGLE_VARIANCE,plus,off,30,7,0.16888031023990946,0.34108137740210887,0.1722010671621994,50.4867983335213,False,100200,25.619394100038335,477
15,12,SINGLE_VARIANCE,plus,off,30,7,0.1738139118676244,0.34108137740210887,0.16726746553448446,49.04033952498348,False,100200,20.79641760000959,477
15,13,SINGLE_VARIANCE,plus,off,30,7,0.1872920035880927,0.34108137740210887,0.15378937381401617,45.08876297655801,False,100200,23.002892900025472,477
15,14,SINGLE_VARIANCE,plus,off,30,7,0.1740699797242177,0.34108137740210887,0.16701139767789117,48.96526422813096,False,100200,12.572021099971607,477
15,15,SINGLE_VARIANCE,plus,off,30,7,0.166158976784653,0.34108137740210887,0.17492240061745587,51.28465293232228,False,100200,9.294601900037378,477
15,16,SINGLE_VARIANCE,plus,off,30,7,0.1840742197522079,0.34108137740210887,0.15700715764990097,46.03216946224582,False,100200,8.924038000055589,477
15,17,SINGLE_VARIANCE,plus,off,30,7,0.17361689028903374,0.34108137740210887,0.16746448711307513,49.098103329061935,False,100200,9.007166799972765,477
15,18,SINGLE_VARIANCE,plus,off,30,7,0.18077618554634953,0.34108137740210887,0.16030519185575934,46.99910416591633,False,100200,8.89087510004174,477
15,19,SINGLE_VARIANCE,plus,off,30,7,0.18591631392287852,0.34108137740210887,0.15516506347923034,45.492094778397295,False,100200,8.707147800014354,477
15,20,SINGLE_VARIANCE,plus,off,30,7,0.18950305985016033,0.34108137740210887,0.15157831755194853,44.44051408096939,False,100200,23.108789000078104,477
15,21,SINGLE_VARIANCE,plus,off,30,7,0.17022719467752703,0.34108137740210887,0.17085418272458183,50.091911797095214,False,100200,22.88216820009984,477
15,22,SINGLE_VARIANCE,plus,off,30,7,0.1712500076728357,0.34108137740210887,0.16983136972927315,49.7920382000378,False,100200,23.155452999984846,477
15,23,SINGLE_VARIANCE,plus,off,30,7,0.17434030877947904,0.34108137740210887,0.16674106862262983,48.886007759390175,False,100200,24.847375600016676,477
15,24,SINGLE_VARIANCE,plus,off,30,7,0.18133945058818748,0.34108137740210887,0.15974192681392138,46.83396321154112,False,100200,26.88877009996213,477
20,0,SINGLE_VARIANCE,comma,off,30,7,0.1886220515319601,0.28661165235168157,0.09798960081972147,34.188980111487275,False,100200,26.875181000097655,477
20,1,SINGLE_VARIANCE,comma,off,30,7,0.10154090223209118,0.28661165235168157,0.1850707501195904,64.57195602518726,False,100200,28.247740700026043,477
20,2,SINGLE_VARIANCE,comma,off,30,7,0.09412379596079434,0.28661165235168157,0.19248785639088722,67.15981531507957,False,100200,28.209677599952556,477
20,3,SINGLE_VARIANCE,comma,off,30,7,0.10437666252489361,0.28661165235168157,0.18223498982678796,63.58254744059738,False,100200,26.946314699947834,477
20,4,SINGLE_VARIANCE,comma,off,30,7,0.099636367395134,0.28661165235168157,0.18697528495654758,65.23645616721926,False,100200,28.72344970004633,477
20,5,SINGLE_VARIANCE,comma,off,30,7,0.09254618010840128,0.28661165235168157,0.1940654722432803,67.71025206091615,False,100200,26.773350000032224,477
20,6,SINGLE_VARIANCE,comma,off,30,7,0.11298807667711107,0.28661165235168157,0.17362357567457049,60.57798915360526,False,100200,26.61852890008595,477
20,7,SINGLE_VARIANCE,comma,off,30,7,0.11760539583324803,0.28661165235168157,0.16900625651843354,58.96698725670005,False,100200,25.589206000091508,477
20,8,SINGLE_VARIANCE,comma,off,30,7,0.10763469177369273,0.28661165235168157,0.17897696057798884,62.44580745739481,False,100200,24.24396890006028,477
20,9,SINGLE_VARIANCE,comma,off,30,7,0.09259860849598583,0.28661165235168157,0.19401304385569573,67.69195957798519,False,100200,24.746686600032263,477
20,10,SINGLE_VARIANCE,comma,off,30,7,0.19372712030534528,0.28661165235168157,0.09288453204633629,32.40780034035882,False,100200,26.39839959994424,477
20,11,SINGLE_VARIANCE,comma,off,30,7,0.09209498164766022,0.28661165235168157,0.19451667070402134,67.86767708430195,False,100200,26.6833225999726,477
20,12,SINGLE_VARIANCE,comma,off,30,7,0.09702205345030394,0.28661165235168157,0.1895895989013776,66.14860119809266,False,100200,26.380828300025314,477
20,13,SINGLE_VARIANCE,comma,off,30,7,0.08921737302504133,0.28661165235168157,0.19739427932664022,68.8716867255736,False,100200,27.779661800013855,477
20,14,SINGLE_VARIANCE,comma,off,30,7,0.09118223135287355,0.28661165235168157,0.195429420998808,68.18613946616864,False,100200,27.230889200000092,477
20,15,SINGLE_VARIANCE,comma,off,30,7,0.09012432975947222,0.28661165235168157,0.19648732259220936,68.55524574106052,False,100200,28.123412000015378,477
20,16,SINGLE_VARIANCE,comma,off,30,7,0.10082762665339991,0.28661165235168157,0.18578402569828167,64.82082084726925,False,100200,28.051973700057715,477
20,17,SINGLE_VARIANCE,comma,off,30,7,0.1123538304431978,0.28661165235168157,0.17425782190848377,60.79928030792827,False,100200,28.37809410004411,477
20,18,SINGLE_VARIANCE,comma,off,30,7,0.10534192508528892,0.28661165235168157,0.18126972726639265,63.24576331040754,False,100200,25.46787619998213,477
20,19,SINGLE_VARIANCE,comma,off,30,7,0.09054575200698745,0.28661165235168157,0.19606590034469412,68.40820976256578,False,100200,25.684823699994013,477
20,20,SINGLE_VARIANCE,comma,off,30,7,0.09538261017073144,0.28661165235168157,0.19122904218095013,66.72060979094668,False,100200,28.936996300006285,477
20,21,SINGLE_VARIANCE,comma,off,30,7,0.09273153392451833,0.28661165235168157,0.19388011842716324,67.64558134198472,False,100200,26.962413299945183,477
20,22,SINGLE_VARIANCE,comma,off,30,7,0.08522962735710275,0.28661165235168157,0.2013820249945788,70.26302780861006,False,100200,28.631180300028063,477
20,23,SINGLE_VARIANCE,comma,off,30,7,0.09615415383899022,0.28661165235168157,0.19045749851269134,66.4514149895741,False,100200,27.794988099951297,477
20,24,SINGLE_VARIANCE,comma,off,30,7,0.10924291938923313,0.28661165235168157,0.17736873296244843,61.884690139817266,False,100200,28.920077900053002,477
20,0,SINGLE_VARIANCE,plus,off,30,7,0.13220236902000526,0.28661165235168157,0.1544092833316763,53.87404247689527,False,100200,26.98779799998738,477
20,1,SINGLE_VARIANCE,plus,off,30,7,0.12938531991693555,0.28661165235168157,0.157226332434746,54.856922649405874,False,100200,28.190432799980044,477
20,2,SINGLE_VARIANCE,plus,off,30,7,0.1373134193914913,0.28661165235168157,0.14929823296019026,52.09077570126026,False,100200,27.082186099956743,477
20,3,SINGLE_VARIANCE,plus,off,30,7,0.1369729178604794,0.28661165235168157,0.14963873449120216,52.20957810451847,False,100200,20.84221440006513,477
20,4,SINGLE_VARIANCE,plus,off,30,7,0.12804963602334327,0.28661165235168157,0.1585620163283383,55.3229483265313,False,100200,26.18752289994154,477
20,5,SINGLE_VARIANCE,plus,off,30,7,0.12329565332679641,0.28661165235168157,0.16331599902488514,56.981632702250096,False,100200,26.33007170003839,477
20,6,SINGLE_VARIANCE,plus,off,30,7,0.14147582506136713,0.28661165235168157,0.14513582729031443,50.6384950156277,False,100200,24.72772680001799,477
20,7,SINGLE_VARIANCE,plus,off,30,7,0.1251540770189726,0.28661165235168157,0.16145757533270896,56.333220930806895,False,100200,28.052492600050755,477
20,8,SINGLE_VARIANCE,plus,off,30,7,0.13964760304032361,0.28661165235168157,0.14696404931135795,51.27636929814299,False,100200,29.038321399944834,477
20,9,SINGLE_VARIANCE,plus,off,30,7,0.128436079742467,0.28661165235168157,0.15817557260921455,55.1881165023703,False,100200,27.10707450006157,477
20,10,SINGLE_VARIANCE,plus,off,30,7,0.12921712764672924,0.28661165235168157,0.15739452470495233,54.915605633445864,False,100200,23.58454129996244,477
20,11,SINGLE_VARIANCE,plus,off,30,7,0.12794032986220708,0.28661165235168157,0.1586713224894745,55.36108570170055,False,100200,19.04621329996735,477
20,12,SINGLE_VARIANCE,plus,off,30,7,0.13157348260035576,0.28661165235168157,0.1550381697513258,54.093463569683855,False,100200,25.49314590007998,477
20,13,SINGLE_VARIANCE,plus,off,30,7,0.13985568670276058,0.28661165235168157,0.146755965648921,51.20376804110071,False,100200,25.129517100052908,477
20,14,SINGLE_VARIANCE,plus,off,30,7,0.13423952762430516,0.28661165235168157,0.1523721247273764,53.16326934970913,False,100200,19.234600399970077,477
20,15,SINGLE_VARIANCE,plus,off,30,7,0.13799216779904883,0.28661165235168157,0.14861948455263274,51.85395755308369,False,100200,24.37078029999975,477
20,16,SINGLE_VARIANCE,plus,off,30,7,0.13785450187300324,0.28661165235168157,0.14875715047867832,51.901989768423164,False,100200,23.861165200010873,477
20,17,SINGLE_VARIANCE,plus,off,30,7,0.12560816286599014,0.28661165235168157,0.16100348948569143,56.17478848631564,False,100200,24.675715400022455,477
20,18,SINGLE_VARIANCE,plus,off,30,7,0.1259258984934372,0.28661165235168157,0.16068575385824438,56.06392920169131,False,100200,24.40188139991369,477
20,19,SINGLE_VARIANCE,plus,off,30,7,0.1455353841655132,0.28661165235168157,0.14107626818616836,49.22209792540581,False,100200,23.62243679992389,477
20,20,SINGLE_VARIANCE,plus,off,30,7,0.140225158599757,0.28661165235168157,0.14638649375192456,51.07485775641239,False,100200,22.797489000018686,477
20,21,SINGLE_VARIANCE,plus,off,30,7,0.13329586056468953,0.28661165235168157,0.15331579178699203,53.49251871967463,False,100200,23.913341599982232,477
20,22,SINGLE_VARIANCE,plus,off,30,7,0.13656572415329146,0.28661165235168157,0.1500459281983901,52.35164968599357,False,100200,21.668573599890806,477
20,23,SINGLE_VARIANCE,plus,off,30,7,0.13410379007450207,0.28661165235168157,0.1525078622771795,53.21062874654081,False,100200,20.11072039999999,477
20,24,SINGLE_VARIANCE,plus,off,30,7,0.1293643828834227,0.28661165235168157,0.15724726946825887,54.86422766765655,False,100200,23.11869320005644,477
